#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_kwot_oryg_reko
505,2120827,2017-10-16 13:00:38.496858,opozniony,pogoda,> 3h,B3135560,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
506,2126726,2017-11-06 07:56:02.855136,opozniony,pogoda,> 3h,E24E91D9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
507,2123620,2017-10-25 12:58:59.019495,opozniony,pogoda,> 3h,48CD7AA4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
508,2086013,2017-06-29 07:42:25.555622,opozniony,pogoda,> 3h,AFAA21AE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
509,2123678,2017-10-25 20:17:39.135612,opozniony,pogoda,> 3h,0A1A2AA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
510,2126886,2017-11-06 09:27:02.295662,opozniony,pogoda,> 3h,E83C22F6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
511,2121206,2017-10-18 10:47:04.141691,opozniony,pogoda,> 3h,0AF9341A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
512,2123710,2017-10-26 07:31:29.125491,opozniony,pogoda,> 3h,BE8FDEAF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
513,2123742,2017-10-26 07:37:22.571055,opozniony,pogoda,> 3h,19167469,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
514,2121401,2017-10-18 13:26:20.595084,opozniony,pogoda,> 3h,D7C38E00,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
515,2123775,2017-10-26 07:45:56.371648,opozniony,pogoda,> 3h,8B82CDEB,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
516,2123805,2017-10-26 07:57:20.437608,opozniony,pogoda,> 3h,863843D1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
517,2089525,2017-07-10 11:06:48.577308,opozniony,pogoda,> 3h,C4300DBF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
518,2121582,2017-10-19 07:14:21.450095,opozniony,pogoda,> 3h,5A22C941,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
519,2121621,2017-10-19 08:14:10.433350,opozniony,pogoda,> 3h,C2B332B7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
520,2123923,2017-10-26 12:30:09.754679,opozniony,pogoda,> 3h,5300FBEA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
521,2089556,2017-07-10 11:11:15.307433,opozniony,pogoda,> 3h,4BC98F88,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
522,2126970,2017-11-06 10:58:43.177203,opozniony,pogoda,> 3h,870A7B16,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
523,2121828,2017-10-19 12:18:26.361671,opozniony,pogoda,> 3h,9E93E462,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
524,2096276,2017-07-28 09:51:31.364284,opozniony,pogoda,> 3h,4C7C56A7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
525,2121964,2017-10-19 13:55:38.475837,opozniony,pogoda,> 3h,C9D26693,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
526,2124028,2017-10-27 10:35:14.826977,opozniony,pogoda,> 3h,CF486D94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
527,2083729,2017-06-20 13:05:38.602716,opozniony,pogoda,> 3h,0032CB3E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
528,2124068,2017-10-27 11:02:41.250263,opozniony,pogoda,> 3h,7A305EB3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
529,2124359,2017-10-30 08:57:58.683720,opozniony,pogoda,> 3h,A89495FE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
530,2127203,2017-11-06 14:39:03.521883,opozniony,pogoda,> 3h,8C5E6603,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
531,2124326,2017-10-30 08:45:06.769444,opozniony,pogoda,> 3h,C2226FBA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
532,2124449,2017-10-30 10:01:28.089662,opozniony,pogoda,> 3h,84E10830,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
533,2130310,2017-11-16 12:00:56.766925,opozniony,pogoda,> 3h,5FCC85AE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
534,2124387,2017-10-30 09:18:55.130729,opozniony,pogoda,> 3h,D502C089,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
535,2127347,2017-11-07 07:23:15.340828,opozniony,pogoda,> 3h,81BD8B06,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
536,2124426,2017-10-30 09:51:32.282413,opozniony,pogoda,> 3h,3ED54585,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
537,2142628,2017-12-19 09:39:06.039867,opozniony,pogoda,> 3h,8AD9E55C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
538,2130535,2017-11-16 14:05:54.174027,opozniony,pogoda,> 3h,A2344C5C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
539,2133761,2017-11-23 16:25:23.057666,opozniony,pogoda,> 3h,AD647595,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
540,2124650,2017-10-30 11:03:57.107568,opozniony,pogoda,> 3h,A86CD707,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
541,2127448,2017-11-07 09:17:44.280524,opozniony,pogoda,> 3h,4980EE3A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
542,2124553,2017-10-30 10:28:14.180007,opozniony,pogoda,> 3h,AFB3418D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
543,2124619,2017-10-30 10:35:50.298440,opozniony,pogoda,> 3h,435E05FF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
544,2125697,2017-11-02 12:49:53.877827,opozniony,pogoda,> 3h,B75E1DB3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
545,2124680,2017-10-30 11:14:07.150383,opozniony,pogoda,> 3h,10666143,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
546,2124705,2017-10-30 11:18:01.387809,opozniony,pogoda,> 3h,F45D3BE3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
547,2130708,2017-11-16 15:19:59.785030,opozniony,pogoda,> 3h,D5221C8A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
548,2133912,2017-11-24 08:23:42.935847,opozniony,pogoda,> 3h,A0B179CF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
549,2133948,2017-11-24 08:45:18.401583,opozniony,pogoda,> 3h,2B2B7A50,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
550,2127641,2017-11-08 08:51:31.412859,opozniony,pogoda,> 3h,F15E8942,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
551,2124761,2017-10-30 14:49:35.637384,opozniony,pogoda,> 3h,1D116F79,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
552,2127686,2017-11-08 09:16:07.270566,opozniony,pogoda,> 3h,C30E1B82,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
553,2124835,2017-10-31 08:09:05.547126,opozniony,pogoda,> 3h,64BFD556,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
554,2125094,2017-10-31 13:50:19.914994,opozniony,pogoda,> 3h,19E30785,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
555,2130903,2017-11-16 17:33:14.182365,opozniony,pogoda,> 3h,E879A726,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
556,2130998,2017-11-16 17:49:24.546419,opozniony,pogoda,> 3h,021458BA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
557,2131086,2017-11-17 07:52:32.398992,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
558,2127992,2017-11-09 08:52:38.280563,opozniony,pogoda,> 3h,5FCC85AE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
559,2125152,2017-11-02 08:29:58.527973,opozniony,pogoda,> 3h,B09D8BD3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
560,2125173,2017-11-02 09:01:54.049945,opozniony,pogoda,> 3h,29F28394,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
561,2131061,2017-11-17 07:40:38.665511,opozniony,pogoda,> 3h,D604F939,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
562,2125208,2017-11-02 09:47:10.668375,opozniony,pogoda,> 3h,26FFFD37,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
563,2131113,2017-11-17 07:57:30.058679,opozniony,pogoda,> 3h,A0B179CF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
564,2128064,2017-11-09 09:11:26.037704,opozniony,pogoda,> 3h,4148EDC5,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
565,2125603,2017-11-02 12:31:55.395185,opozniony,pogoda,> 3h,32819344,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
566,2131229,2017-11-17 08:41:22.163472,opozniony,pogoda,> 3h,D37D7ECA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
567,2090464,2017-07-12 07:19:28.040879,opozniony,pogoda,> 3h,1C31CCF5,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
568,2131161,2017-11-17 08:11:09.003380,opozniony,pogoda,> 3h,0FE44454,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
569,2131203,2017-11-17 08:32:21.431424,opozniony,pogoda,> 3h,D7844841,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
570,2128293,2017-11-09 13:52:32.042644,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
571,2136615,2017-12-01 08:47:41.566658,opozniony,pogoda,> 3h,5F9607F7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
572,2134231,2017-11-24 11:20:51.730750,opozniony,pogoda,> 3h,83F4DF1B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
573,2131823,2017-11-20 08:42:50.674816,opozniony,pogoda,> 3h,D699C1AF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
574,2131863,2017-11-20 08:50:53.567309,opozniony,pogoda,> 3h,32185E58,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
575,2128397,2017-11-13 09:23:19.213524,opozniony,pogoda,> 3h,F477AB08,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
576,2090683,2017-07-12 13:04:10.237584,opozniony,pogoda,> 3h,D8E66F83,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
577,2090725,2017-07-12 13:27:49.809363,opozniony,pogoda,> 3h,B4EF003F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
578,2134261,2017-11-24 12:12:39.463416,opozniony,pogoda,> 3h,456FB4F8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
579,2128429,2017-11-13 10:08:38.095285,opozniony,pogoda,> 3h,6C1794F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
580,2136740,2017-12-01 09:49:20.549554,opozniony,pogoda,> 3h,23BFF9F8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
581,2128497,2017-11-13 11:15:56.972461,opozniony,pogoda,> 3h,55579B66,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
582,2132012,2017-11-20 12:08:58.875744,opozniony,pogoda,> 3h,F08ACB5F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
583,2088586,2017-07-07 07:28:30.231544,opozniony,pogoda,> 3h,48F394F4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
584,2128518,2017-11-13 15:09:26.921289,opozniony,pogoda,> 3h,191A67A6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
585,2145725,2018-01-09 08:08:00.466437,opozniony,pogoda,> 3h,B06A214A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
586,2088609,2017-07-07 08:17:43.743437,opozniony,pogoda,> 3h,2B34F5BF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
587,2139571,2017-12-08 07:23:38.530337,opozniony,pogoda,> 3h,A065425B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
588,2132324,2017-11-21 07:31:32.164315,opozniony,pogoda,> 3h,5806D665,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
589,2134497,2017-11-27 11:19:54.758197,opozniony,pogoda,> 3h,F251282B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
590,2128683,2017-11-14 10:01:23.432017,opozniony,pogoda,> 3h,F98F0D06,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
591,2128659,2017-11-14 09:55:00.921320,opozniony,pogoda,> 3h,71419ED0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
592,2091097,2017-07-13 11:57:06.561268,opozniony,pogoda,> 3h,6BFED684,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
593,2087695,2017-07-06 08:20:59.860447,opozniony,pogoda,> 3h,D1729C74,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
594,2087735,2017-07-06 09:06:53.032286,opozniony,pogoda,> 3h,6AC9F156,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
595,2129169,2017-11-14 15:23:57.475065,opozniony,pogoda,> 3h,634E6F0D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
596,2093312,2017-07-21 06:25:01.495270,opozniony,pogoda,> 3h,EFED45A8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
597,2129269,2017-11-15 06:10:03.690297,opozniony,pogoda,> 3h,9F1408CF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
598,2129077,2017-11-14 13:54:34.619061,opozniony,pogoda,> 3h,C714EC83,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
599,2136863,2017-12-01 10:58:58.845414,opozniony,pogoda,> 3h,9135F333,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
600,2132582,2017-11-21 09:35:46.069270,opozniony,pogoda,> 3h,FED09F68,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
601,2048244,2017-01-09 14:36:05.201134,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
602,2129340,2017-11-15 08:28:22.565492,opozniony,pogoda,> 3h,7E944120,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
603,2132604,2017-11-21 09:40:25.080084,opozniony,pogoda,> 3h,93E04600,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
604,2132641,2017-11-21 10:04:46.720118,opozniony,pogoda,> 3h,901D9713,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
605,2129476,2017-11-15 11:07:23.938707,opozniony,pogoda,> 3h,73B6CE30,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
606,2134829,2017-11-28 11:55:25.164060,opozniony,pogoda,> 3h,A4B8FCA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
607,2129370,2017-11-15 08:34:28.114086,opozniony,pogoda,> 3h,7452186C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
608,2129558,2017-11-15 11:40:25.512770,opozniony,pogoda,> 3h,63B8A4E8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
609,2129574,2017-11-15 11:42:34.377867,opozniony,pogoda,> 3h,D502C089,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
610,2129523,2017-11-15 11:33:38.570718,opozniony,pogoda,> 3h,285D4259,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
611,2145762,2018-01-09 09:59:13.905948,opozniony,pogoda,> 3h,7F6F79F4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
612,2132989,2017-11-22 09:17:31.270543,opozniony,pogoda,> 3h,52C30C50,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
613,2142771,2017-12-19 12:13:03.177361,opozniony,pogoda,> 3h,FFDC4C78,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
614,2096964,2017-07-31 09:08:26.202865,opozniony,pogoda,> 3h,ACFF280A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
615,2134994,2017-11-28 14:27:50.158051,opozniony,pogoda,> 3h,0C6F7237,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
616,2097037,2017-07-31 11:53:14.671447,opozniony,pogoda,> 3h,1D00AC1F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
617,2135255,2017-11-29 10:41:10.602081,opozniony,pogoda,> 3h,7201B83C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
618,2135143,2017-11-29 09:07:53.031399,opozniony,pogoda,> 3h,9A54DF6A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
619,2142808,2017-12-19 13:00:23.489603,opozniony,pogoda,> 3h,9F47BF8E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
620,2097051,2017-07-31 12:18:26.006568,opozniony,brak powodu,> 3h,20B880E8,en,bezposredni,,PL,wyplacony,,,600.00,250.00,1,25,25,350
621,2139875,2017-12-11 07:55:15.519352,opozniony,pogoda,> 3h,7D2E885D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
622,2094008,2017-07-24 07:49:10.199219,opozniony,pogoda,> 3h,1AF97F7D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
623,2137369,2017-12-04 09:55:01.879874,opozniony,pogoda,> 3h,9F2318B0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
624,2139923,2017-12-11 08:40:43.668171,opozniony,pogoda,> 3h,EA9EB2F9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
625,2048484,2017-01-10 23:08:31.933953,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
626,2135792,2017-11-29 14:47:00.801177,opozniony,pogoda,> 3h,43B6A7DE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
627,2149799,2018-01-17 11:08:45.751294,opozniony,pogoda,> 3h,CCBFE57A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
628,2054690,2017-02-16 15:03:19.564281,opozniony,pogoda,> 3h,634E6F0D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
629,2054756,2017-02-17 08:28:17.378525,opozniony,pogoda,> 3h,8969A952,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
630,2135843,2017-11-29 15:15:55.569509,opozniony,pogoda,> 3h,9F67D341,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
631,2135976,2017-11-30 08:30:11.875133,opozniony,pogoda,> 3h,988454BE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
632,2054822,2017-02-17 09:58:43.784105,opozniony,pogoda,> 3h,A5F2F535,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
633,2136096,2017-11-30 10:21:00.219549,opozniony,pogoda,> 3h,2A21021A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
634,2142921,2017-12-19 14:32:11.739367,opozniony,pogoda,> 3h,67C78557,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
635,2137804,2017-12-04 13:53:13.561998,opozniony,pogoda,> 3h,9A54DF6A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
636,2143201,2017-12-20 11:11:53.821283,opozniony,pogoda,> 3h,81CA8440,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
637,2054865,2017-02-17 12:04:06.055907,opozniony,pogoda,> 3h,BC357A5A,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
638,2140038,2017-12-11 09:52:51.189610,opozniony,pogoda,> 3h,504E0644,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
639,2137931,2017-12-04 15:06:04.231670,opozniony,pogoda,> 3h,75F6687B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
640,2143040,2017-12-20 08:22:47.355267,opozniony,pogoda,> 3h,0BD57596,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
641,2143169,2017-12-20 10:53:01.197854,opozniony,pogoda,> 3h,551BE33D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
642,2138037,2017-12-04 15:57:24.088514,opozniony,pogoda,> 3h,23BFF9F8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
643,2138000,2017-12-04 15:39:48.961609,opozniony,pogoda,> 3h,B2C9F012,en,bezposredni,,ZZ,wyplacony,,,500.00,230.00,2,25,25,270
644,2143165,2017-12-20 10:50:35.271761,opozniony,pogoda,> 3h,C6E60BDC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
645,2137965,2017-12-04 15:21:18.647904,opozniony,pogoda,> 3h,CF486D94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
646,2137998,2017-12-04 15:39:42.709402,opozniony,pogoda,> 3h,590E1A46,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
647,2140085,2017-12-11 10:23:06.033826,opozniony,pogoda,> 3h,264181CF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
648,2060668,2017-03-16 08:06:22.096139,opozniony,pogoda,> 3h,F35C0840,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
649,2054852,2017-02-17 11:41:49.567101,opozniony,pogoda,> 3h,335689D0,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
650,2143167,2017-12-20 10:51:56.557447,opozniony,pogoda,> 3h,F45D3BE3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
651,2054922,2017-02-17 13:53:50.930032,opozniony,pogoda,> 3h,FCEBE0B2,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
652,2143149,2017-12-20 10:27:29.566855,przepelniony,brak powodu,nie dotarlem na miejsce,4BC8C532,en,bezposredni,,US,wyplacony,,,250.00,100.00,1,25,25,150
653,2057645,2017-03-03 11:32:08.310896,opozniony,pogoda,> 3h,D75E3484,en,bezposredni,,PL,wyplacony,,,600.00,300.00,1,25,25,300
654,2143237,2017-12-20 11:32:48.365883,opozniony,pogoda,> 3h,02812C50,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
655,2057654,2017-03-03 11:32:46.748315,anulowany,strajk,> 4h,9BB34CD8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
656,2146066,2018-01-09 18:42:06.553913,opozniony,pogoda,> 3h,715CC1B4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
657,2143278,2017-12-20 11:45:11.934546,opozniony,pogoda,> 3h,64BFD556,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
658,2138991,2017-12-06 14:00:47.256264,opozniony,pogoda,> 3h,588EF5AD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
659,2143353,2017-12-20 12:35:13.740756,opozniony,pogoda,> 3h,9DEC4C0A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
660,2143317,2017-12-20 12:18:16.579213,opozniony,pogoda,> 3h,9B6FB6FC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
661,2139166,2017-12-07 09:17:10.464503,opozniony,pogoda,> 3h,4FDE903A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
662,2140697,2017-12-12 10:31:05.787821,opozniony,pogoda,> 3h,AF19EFD9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
663,2146232,2018-01-10 08:22:00.469181,opozniony,pogoda,> 3h,B8EEDC43,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
664,2055079,2017-02-20 09:23:35.543629,opozniony,pogoda,> 3h,672A7235,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
665,2054989,2017-02-17 15:08:36.956725,opozniony,pogoda,> 3h,8E099150,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
666,2053771,2017-02-10 11:25:08.953627,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
667,2143399,2017-12-20 13:50:54.873160,opozniony,pogoda,> 3h,5ED51056,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
668,2143484,2017-12-21 09:17:01.108639,opozniony,pogoda,> 3h,0EB67D05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
669,2060813,2017-03-16 12:55:31.319239,opozniony,pogoda,> 3h,85BCD0DF,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
670,2140734,2017-12-12 10:54:59.340181,opozniony,pogoda,> 3h,F65EDAE2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
671,2060818,2017-03-16 12:58:30.966323,opozniony,pogoda,> 3h,FEFC9532,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
672,2140923,2017-12-12 14:07:54.226929,opozniony,pogoda,> 3h,13B27C54,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
673,2057772,2017-03-03 17:23:35.006964,opozniony,pogoda,> 3h,7D2E885D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
